Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2013	B 2014	F 2015	BO 1 2016	BO 2 2017	BO 3 2018
Beskæftigelsesministeriet	Arbejdsmarkedsservice	Fællesudgifter	Styrelsen for Arbejdsmarked og Rekruttering	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	-8.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Fin.bidrag vedr. arb.rettet dansk for au pair	Fin.bidrag vedr. arb.rettet dansk for au pair	Øvrige overførselsindtægter	0.0	0.0	-4.4	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Fin.bidrag vedr. arb.rettet dansk for au pair	Fin.bidrag vedr. arb.rettet dansk for au pair	Interne statslige overførselsudgifter	0.0	0.0	0.4	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Resultattilskud	Resultattilskud	Overførselsudgifter til kommuner og regioner	146.0	171.3	169.0	248.5	304.9	375.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Aktive tilbud og danskuddannelse	Ordinær dansk for udlændinge	Overførselsudgifter til kommuner og regioner	0.0	267.0	420.5	507.2	498.6	393.6
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Aktive tilbud og danskuddannelse	Aktive tilbud under integrationsprogrammet	Overførselsudgifter til kommuner og regioner	0.0	99.1	183.7	207.3	193.9	146.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Aktive tilbud og danskuddannelse	Ordinær dansk for udlændinge	Overførselsudgifter til kommuner og regioner	0.0	251.5	212.5	140.2	106.2	105.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Aktive tilbud og danskuddannelse	Introdansk	Overførselsudgifter til kommuner og regioner	0.0	47.7	115.8	169.8	194.9	194.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Aktive tilbud og danskuddannelse	Aktive tilbud under introduktionsforløbet	Overførselsudgifter til kommuner og regioner	0.0	3.3	1.1	1.0	1.0	1.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Danskuddannelse	Tilskud til danskuddannelse	Overførselsudgifter til kommuner og regioner	107.1	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Kontanthjælp ifm. integrationsprogrammet	Integrationsydelse 50 pct.ref	Overførselsudgifter til kommuner og regioner	0.0	0.0	46.5	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Kontanthjælp ifm. integrationsprogrammet	Integrationsydelse 30 pct	Overførselsudgifter til kommuner og regioner	0.0	0.0	1.3	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Kontanthjælp ifm. integrationsprogrammet	Refusion af udgifter til integrationsprogram	Overførselsudgifter til kommuner og regioner	509.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Integrationsområdet	Kontanthjælp ifm. integrationsprogrammet	Kontanthjælp ifm. integrationsprogrammet	Overførselsudgifter til kommuner og regioner	349.6	487.1	1035.9	1381.1	1273.6	940.5
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved sygdom	Dagpenge ved sygdom	Sygedagpenge med 50 pct. ref, aktivering	Overførselsudgifter til kommuner og regioner	627.9	629.4	377.6	381.8	393.7	404.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved sygdom	Dagpenge ved sygdom	Sygedagpenge med 30 pct. refusion	Overførselsudgifter til kommuner og regioner	1762.0	1853.3	1248.2	1271.1	1321.5	1367.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved sygdom	Dagpenge ved sygdom	Sygedagpenge med 50 pct. refusion	Overførselsudgifter til kommuner og regioner	665.0	679.5	750.5	765.5	794.1	817.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved sygdom	Dagpenge ved sygdom	Sygedagpenge med 100 pct. refusion	Overførselsudgifter til kommuner og regioner	2037.2	2084.9	1742.6	1774.1	1846.3	1904.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved sygdom	Dagpenge ved sygdom	Sygedagpenge med 100 pct. refusion	Interne statslige overførselsudgifter	3.3	3.8	2.9	3.0	3.1	3.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved barsel	Orlov til pasning af syge børn	Dagpenge ved pasning af syge børn	Overførselsudgifter til kommuner og regioner	18.6	18.9	21.7	21.3	21.3	21.3
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Dagpenge ved barsel	Dagpenge ved barsel	Barselsdagpenge	Overførselsudgifter til kommuner og regioner	9419.9	9512.9	9789.9	9724.5	9932.7	10261.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontantydelse	Kontantydelse med 30 pct. refusion	Overførselsudgifter til kommuner og regioner	0.0	0.0	1.0	21.3	10.6	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontantydelse	Kontantydelse med 50 pct. refusion	Overførselsudgifter til kommuner og regioner	0.0	0.0	4.2	85.8	42.6	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Særlig uddannelsesydelse	Særlig uddannelsesydelse med 30 pct. refusion	Overførselsudgifter til kommuner og regioner	266.7	52.5	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Særlig uddannelsesydelse	Særlig uddannelsesydelse med 50 pct. refusion	Overførselsudgifter til kommuner og regioner	163.4	36.2	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Ressourceforløbsydelse	Refusion af ressourceforløbsydelse	Overførselsudgifter til kommuner og regioner	0.0	0.0	25.9	25.9	25.9	25.9
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Ressourceforløbsydelse	Refusion af ressourceforløbsydelse	Overførselsudgifter til kommuner og regioner	0.0	0.0	157.5	157.5	157.5	157.5
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Ressourceforløbsydelse	Refusion af ressourceforløbsydelse	Overførselsudgifter til kommuner og regioner	3.5	73.2	110.3	158.8	195.9	220.4
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Ressourceforløbsydelse	Refusion af ressourceforløbsydelse	Overførselsudgifter til kommuner og regioner	28.3	431.2	664.6	937.3	1142.5	1251.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Særlig støtte til modtagere af kontanthjælp	Særlig støtte passive perioder 30 pct.	Overførselsudgifter til kommuner og regioner	67.2	65.3	76.6	76.6	76.6	76.6
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Særlig støtte til modtagere af kontanthjælp	Særlig støtte aktive perioder 30 pct.	Overførselsudgifter til kommuner og regioner	14.9	12.7	16.4	16.4	16.4	16.4
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Særlig støtte til modtagere af kontanthjælp	Særlig støtte aktive perioder 50 pct.	Overførselsudgifter til kommuner og regioner	13.6	13.6	15.7	15.7	15.7	15.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Tilbagebetalinger	Diverse indtægter	Øvrige overførselsindtægter	-28.1	-25.0	-27.4	-27.4	-27.4	-27.4
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontanthjælp og uddannelseshjælp	Uddannelseshjælp med 30 pct refusion	Overførselsudgifter til kommuner og regioner	0.0	216.0	354.8	357.5	356.0	349.4
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontanthjælp og uddannelseshjælp	Uddannelseshjælp med 50 pct. refusion	Overførselsudgifter til kommuner og regioner	0.0	205.7	224.7	215.5	211.4	205.5
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontanthjælp og uddannelseshjælp	Uddannelseshjælp	Overførselsudgifter til kommuner og regioner	0.0	828.6	702.7	689.7	639.6	611.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontanthjælp og uddannelseshjælp	Kontanthjælp med 30 pct. refusion	Overførselsudgifter til kommuner og regioner	1080.0	879.3	630.5	657.8	675.7	652.4
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontanthjælp og uddannelseshjælp	Kontanthjælp med 50 pct. refusion	Overførselsudgifter til kommuner og regioner	973.7	615.7	734.5	744.5	741.7	699.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Kontanthjælp mv.	Kontanthjælp og uddannelseshjælp	Kontanthjælp	Overførselsudgifter til kommuner og regioner	3727.2	2823.4	2908.6	2923.6	2832.6	2753.6
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Midlertidig arbejdsmarkedsydelse	Kommunal medfinansiering	Overførselsindt. fra kommuner og regioner	0.0	-494.9	-900.4	-194.7	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Midlertidig arbejdsmarkedsydelse	Midlertidig arbejdsmarkedsydelse	Tilskud til personer	0.0	765.1	1371.3	297.6	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Tab på lån til uddannelsesløft	Tab på lån til uddannelsesløft	Tilskud til personer	0.0	0.0	0.0	0.1	0.1	0.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Forrentning af lån til uddannelsesløft	Forrentning af genudlån	Finansielle omkostninger	0.0	0.0	0.1	0.1	0.4	0.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Forrentning af lån til uddannelsesløft	Renter af lån til uddannelsesløft (SAM)	Finansielle indtægter	0.0	0.0	0.0	-0.1	-0.4	-0.6
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Forrentning af lån til uddannelsesløft	Renter af lån til uddannelsesløft (STAR)	Finansielle indtægter	0.0	0.0	-0.1	-0.2	-0.1	-0.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Lån til uddannelsesløft	Genudlån	Prioritetsgæld og anden langfr. gæld, tilgang	0.0	0.0	-3.2	-10.7	-4.0	-1.5
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Lån til uddannelsesløft	Genudlån	Prioritetsgæld og anden langfr. gæld, afgang	0.0	0.0	0.0	0.0	0.0	0.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Lån til uddannelsesløft	Lån til uddannelsesløft  adm. SAM	Statslige udlån, tilgang	0.0	0.0	0.0	6.5	3.4	1.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Lån til uddannelsesløft	Lån til uddannelsesløft  adm. SAM	Statslige udlån, afgang	0.0	0.0	0.0	0.0	-1.1	-1.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Lån til uddannelsesløft	Lån til uddannelsesløft	Statslige udlån, tilgang	0.0	0.0	3.2	10.7	5.1	2.5
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Lån til uddannelsesløft	Lån til uddannelsesløft	Statslige udlån, afgang	0.0	0.0	0.0	-6.5	-3.4	-1.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Feriedagpenge	Feriedagpenge	Tilskud til personer	1048.8	1176.9	836.4	761.1	720.2	642.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Dagpenge ved arbejdsløshed	Kommunal medfinansiering af dagpenge	Overførselsindt. fra kommuner og regioner	-11945.7	-11312.5	-10163.1	-9885.8	-9153.0	-8626.9
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Dagpenge ved arbejdsløshed	Statsanerk. arb.løshedskasser, dagp.udgifter	Ekstraordinære indtægter	-0.4	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Arbejdsløshedsdagpenge	Dagpenge ved arbejdsløshed	Statsanerk. arb.løshedskasser, dagp.udgifter	Tilskud til personer	19730.9	17681.7	16645.9	16224.0	15071.2	14237.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra forsikrede mindre arbejdsgivere	Kontrolafgifter og gebyrer	-0.4	-0.5	-0.5	-0.5	-0.5	-0.5
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra forsikrede mindre arbejdsgivere	Andre driftsindtægter	-1.9	-0.7	-0.7	-0.7	-0.7	-0.7
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra forsikrede mindre arbejdsgivere	Andre ordinære driftsomkostninger	-0.5	5.8	5.8	5.8	5.8	5.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra forsikrede mindre arbejdsgivere	Øvrige overførselsindtægter	-298.7	-378.5	-379.1	-379.1	-379.1	-379.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra forsikrede mindre arbejdsgivere	Interne statslige overførselsudgifter	5.8	5.9	6.0	6.0	6.0	6.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra frivilligt forsikrede	Kontrolafgifter og gebyrer	-0.2	-0.3	-0.3	-0.3	-0.3	-0.3
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra frivilligt forsikrede	Andre driftsindtægter	-0.2	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra frivilligt forsikrede	Andre ordinære driftsomkostninger	0.4	1.0	1.0	1.0	1.0	1.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Forsikringsordninger vedrørende sygedagpenge	Bidrag fra frivilligt forsikrede	Øvrige overførselsindtægter	-97.3	-158.3	-156.9	-156.9	-156.9	-156.9
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Medlemsbidrag fra arbejdsløshedskasser	Tilbagebetaling af efterlønsbidrag	Tilskud til personer	4.7	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Medlemsbidrag fra arbejdsløshedskasser	Medlemsbidrag fra arbejdsløshedskasser	Skatter og afgifter	-8123.2	-8226.7	-8255.5	-8213.1	-8162.7	-8093.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Medlemsbidrag fra arbejdsløshedskasser	Medlemsbidrag fra arbejdsløshedskasser	Øvrige overførselsindtægter	-2747.5	-3035.1	-2852.0	-2852.0	-2852.0	-2852.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Berigtigelser vedr. refusion af komm. udgift.	Berigtigelser	Overførselsudgifter til kommuner og regioner	57.6	0.0	47.8	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag modtagere ressourceforløbsydelse	Bidrag fra arbejdsgivere	Øvrige overførselsindtægter	0.0	0.0	-18.1	-17.3	-17.3	-17.3
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag modtagere ressourceforløbsydelse	Statens refusion af ATP	Overførselsudgifter til kommuner og regioner	0.0	0.0	18.1	17.3	17.3	17.3
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag	ATP-bidrag ressourceforløbsydelse	Overførselsudgifter til kommuner og regioner	0.7	22.7	36.4	50.0	60.5	66.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af barselsdagpenge	Efterregulering i bidrag fra arbejdsgivere	Skatter og afgifter	0.0	33.9	3.5	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af barselsdagpenge	Bidrag fra arbejdsgivere	Øvrige overførselsindtægter	-119.5	-99.7	-100.9	-100.3	-102.5	-105.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af barselsdagpenge	Statens refusion af ATP af barselsdagpenge	Overførselsudgifter til kommuner og regioner	109.0	110.2	111.5	110.8	113.2	116.9
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af sygedagpenge	Efterregulering i bidrag fra arbejdsgivere	Skatter og afgifter	0.0	15.9	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af sygedagpenge	Bidrag fra arbejdsgivere	Øvrige overførselsindtægter	-213.2	-186.1	-105.5	-110.3	-115.5	-120.2
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af sygedagpenge	Statens refusion af ATP af sygedagpenge	Overførselsudgifter til kommuner og regioner	178.2	187.7	107.1	111.9	117.1	121.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af kontanthjælp	ATP-bidrag af kontanthjælp og uddannelseshjæl	Overførselsudgifter til kommuner og regioner	187.9	102.4	140.1	136.0	133.3	127.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere	Bidrag fra arbejdsgivere	Skatter og afgifter	0.0	-9.6	-18.2	-3.9	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere	Bidrag fra a-kasser	Skatter og afgifter	0.0	-9.6	-18.2	-3.9	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere	ATP-bidrag	Tilskud til personer	0.0	26.2	45.2	9.7	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af dagpenge	Efterregulering	Skatter og afgifter	146.9	54.2	58.3	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af dagpenge	Bidrag fra arbejdsgivere	Skatter og afgifter	-251.4	-200.7	-171.8	-161.1	-150.1	-144.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af dagpenge	Bidrag fra a-kasser	Skatter og afgifter	-234.5	-200.7	-171.8	-161.1	-150.1	-144.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	ATP-bidrag for modtagere af dagpenge	ATP-indbetaling	Tilskud til personer	490.1	455.3	400.8	387.3	365.6	351.8
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Administration af forsikringsordninger	Administration af forsikringsordninger	Interne statslige overførselsindtægter	-5.8	-5.9	-6.0	-6.0	-6.0	-6.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Administration af forsikringsordninger	Administration af forsikringsordninger	Interne statslige overførselsudgifter	9.7	9.5	9.6	9.6	9.6	9.6
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Styrket kontrol med soc.ydl. EU/EØS	Styrket kontrol med soc.ydel. EU/EØS	Tilskud til anden virks. og invest.tilskud	0.0	0.0	7.0	10.0	10.0	10.0
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Gebyr dagpengegodtgørelse arbejdsgivere	Gebyrer i.f.m. inddriv. af dagp. og godtgør.	Kontrolafgifter og gebyrer	-0.0	-0.1	-0.1	-0.1	-0.1	-0.1
Beskæftigelsesministeriet	Arbejdsmarkedsrelateret forsørgelse	Fællesudgifter	Gebyr dagpengegodtgørelse arbejdsgivere	Gebyrer i.f.m. inddriv. af dagp. og godtgør.	Andre ordinære driftsomkostninger	0.0	0.1	0.1	0.1	0.1	0.1
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Hædersgaver	Hædersgaver	Tilskud til personer	53.5	30.6	42.7	22.9	20.0	17.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Besættelsestidens ofre	Erstatninger mv.	Tilskud til personer	231.3	207.4	174.6	148.9	126.3	106.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Tilskadekomne	Nedsættelse	Tilskud til erhverv	0.1	0.1	0.1	0.1	0.1	0.1
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Tilskadekomne	Erstatninger mv. til tilskadekomne	Tilskud til personer	6.2	6.0	6.2	6.2	6.2	6.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Tilskadekomne	Gruppeforsikringspræmie	Skatter og afgifter	-0.2	-0.2	-0.3	-0.3	-0.3	-0.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Administrative bøder ved mangl. forsikring	Administrative bøder ved mangl. forsikring	Skatter og afgifter	-0.6	-1.0	-1.0	-1.0	-1.0	-1.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Refusion af erstatninger	Refusionaf erstatning til skadelidte	Øvrige overførselsindtægter	-20.5	-15.0	-15.3	-15.5	-15.5	-15.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Refusion af erstatninger	Refusion	Øvrige overførselsindtægter	-11.7	-13.6	-14.2	-14.4	-14.4	-14.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Skadelidte værnepligtige m.fl.	Forsørgelse og erstatninger mv.	Tilskud til personer	7.5	7.2	7.6	7.3	7.3	7.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Erstatning og godtgørelse - forældelse	Øvrige overførselsindtægter	-0.6	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Erstatninger mv.	Tilskud til personer	8.4	6.6	6.7	6.7	6.7	6.7
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Erstatning	Tilskud til personer	15.2	15.3	15.5	15.5	15.5	15.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Erstatning	Tilskud til personer	9.5	14.2	14.4	14.4	14.4	14.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Refusion	Tilskud til erhverv	0.5	0.4	0.4	0.4	0.4	0.4
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Erstatning	Tilskud til personer	2.1	3.2	3.2	3.2	3.2	3.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Forskellige erstatninger mv.	Erstatning til LSD-behandlede	Tilskud til personer	0.2	0.2	0.2	0.2	0.2	0.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Erstatning	Erstatning og godtgørelse	Interne statslige overførselsindtægter	0.0	-54.4	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Erstatning	Erstatning og godtgørelse	Øvrige overførselsindtægter	0.0	0.0	-26.6	-58.0	-44.5	-38.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Erstatning	Erstatning og godtgørelse	Tilskud til personer	0.0	54.4	26.6	58.0	44.5	38.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Erstatning	Erstatn. m.v. t. stat. tj.mænd og arbejdere	Skatter og afgifter	-0.0	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Erstatning	Erstatn. m.v. t. stat. tj.mænd og arbejdere	Tilskud til personer	19.5	22.8	16.7	15.2	14.2	13.3
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Arbejdsskadestyrelsen	Indtægtsdækket virksomhed	Salg af varer	0.0	-0.5	-0.5	-0.5	-0.5	-0.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Arbejdsskadestyrelsen	Indtægtsdækket virksomhed	Andre ordinære driftsomkostninger	0.0	0.5	0.5	0.5	0.5	0.5
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Arbejdsskadestyrelsen	Center for arbejdsskader	Salg af varer	-4.0	-3.9	-3.6	-3.2	-3.2	-3.2
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Arbejdsskadestyrelsen	Center for arbejdsskader	Husleje, leje af arealer,leasing	0.5	0.0	0.0	0.0	0.0	0.0
Beskæftigelsesministeriet	Arbejdsmiljø	Arbejdsskader og erstatninger	Arbejdsskadestyrelsen	Center for arbejdsskader	Lønninger / personaleomkostninger	3.3	3.0	2.7	2.7	2.7	2.8
